entry,name,size
006976e0,TaskComplexReactToGunAimedAt::Clone,96
00697740,TaskComplexWaitForBackup::Clone,104
006977b0,TaskComplexExtinguishFires::Clone,107
00697840,TaskComplexInvestigateDeadPed::CreateNextSubTask,332
00697b70,TaskComplexReactToGunAimedAt::CreateSubTask,6
00698330,TaskComplexExtinguishFires::ControlSubTask,144
006983c0,TaskComplexReactToGunAimedAt::CreateNextSubTask,355
00698550,TaskComplexReactToGunAimedAt::ControlSubTask,126
006985e0,TaskCategories::CTaskCategories::IsKillPedTask,43
00698610,TaskCategories::CTaskCategories::IsFollowPedTask,15
00698680,TaskCategories::CTaskCategories::ComputeTaskCategory,88
00698710,Cover::Init,46
00698740,Cover::RemoveCoverPointsForThisEntity,71
00698d60,Cover::FindVectorFromDir,76
00698dd0,Cover::DoesCoverPointStillProvideCover,149
00698eb0,CoverPoint::ReserveCoverPointForPed,57
00698ef0,CoverPoint::ReleaseCoverPointForPed,15
00698f30,Cover::AddCoverPoint,495
00699120,Cover::FindCoverPointsForThisBuilding,266
00699230,Cover::ShouldThisBuildingHaveItsCoverPointsCreated,124
006992b0,Cover::FindAndReserveCoverPoint,691
00699570,Cover::FindCoordinatesCoverPoint,623
006997e0,Cover::Update,1479
00699db0,PedList::Empty,7
00699dd0,PedList::BuildListFromGroup_NoLeader,79
00699f50,Formation::ReturnTargetPedForPed,66
00699fa0,Formation::ReturnDestinationForPed,75
00699ff0,Formation::FindCoverPointsBehindBox,835
0069a340,PedList::BuildListFromGroup_NotInCar_NoLeader,99
0069a3b0,PedList::BuildListOfPedsOfPedType,111
0069a420,PedList::RemovePedsThatDontListenToPlayer,47
0069a450,PedList::RemovePedsAttackingPedType,88
0069a4c0,PedList::ExtractPedsWithGuns,98
0069a620,Formation::GenerateGatherDestinations,305
0069a770,Formation::GenerateGatherDestinations_AroundCar,2610
0069b240,Formation::DistributeDestinations,874
0069b5b0,Formation::DistributeDestinations_CoverPoints,330
0069b700,Formation::DistributeDestinations_PedsToAttack,344
0069b860,Formation::FindCoverPoints,702
0069bb80,TaskAllocatorKillOnFoot::Constructor,89
0069bbf0,TaskAllocatorKillOnFoot::Destructor,81
0069bca0,TaskAllocatorKillOnFoot::AllocateTasks,1406
0069c240,TaskAllocatorAttack::Constructor,128
0069c2d0,TaskAllocatorAttack::Destructor,97
0069c3f0,TaskAllocatorAttack::AllocateTasks,7
0069c480,TaskAllocatorPlayerCommandAttack::CTaskAllocatorPlayerCommandAttack,50
0069c710,TaskAllocatorKillThreatsBasic::Constructor,95
0069c780,TaskAllocatorKillThreatsBasic::Destructor,81
0069c7e0,TaskAllocatorKillThreatsBasic::ProcessGroup,105
0069c850,TaskAllocatorKillThreatsBasic::ComputeClosestPeds,657
0069caf0,TaskAllocatorKillThreatsDriveby::Constructor,95
0069cb60,TaskAllocatorKillThreatsDriveby::Destructor,81
0069cbc0,TaskAllocatorKillThreatsDriveby::ProcessGroup,105
0069cc30,TaskAllocatorKillThreatsDriveby::AllocateTasks,1121
0069d0c0,TaskAllocatorAttack::ProcessGroup,74
0069d110,TaskAllocatorPlayerCommandAttack::ProcessGroup,90
0069d170,TaskAllocatorKillThreatsBasic::AllocateTasks,743
0069d460,TaskAllocatorKillThreatsBasicRandomGroup::AllocateTasks,1141
0069d980,TaskAllocator::new,6
0069d990,TaskAllocator::delete,41
0069db50,Messages::GetStringLength,26
0069db70,Messages::StringCopy,93
0069dbd0,Messages::StringCompare,122
0069dcd0,Messages::ClearMessages,93
0069dd30,Messages::ClearSmallMessagesOnly,28
0069dd50,Messages::AddToPreviousBriefArray,284
0069de90,Messages::InsertNumberInString,409
0069e040,Messages::InsertStringInString,273
0069e160,Messages::InsertPlayerControlKeysInString,502
0069e360,Messages::AddMessageWithNumberQ,375
0069e4e0,Messages::AddMessageJumpQWithNumber,14
0069e5f0,Messages::AddBigMessageWithNumber,231
0069e950,Messages::AddMessageJumpQWithString,216
0069ea30,Messages::ClearThisPrint,424
0069ebe0,Messages::ClearThisBigPrint,410
0069ed80,Messages::ClearThisPrintBigNow,55
0069edc0,Messages::ClearAllMessagesDisplayedByGame,19
0069ee00,Messages::Init,81
0069ee60,Messages::Process,342
0069efc0,Messages::Display,232
0069f0b0,Messages::AddMessageQ,304
0069f1e0,Messages::AddMessageJump,193
0069f2b0,Messages::AddBigMessage,177
0069f370,Messages::AddBigMessageQ,232
0069f910,GxtChar::TextCopy,37
006a0480,cHandlingDataMgr::HasFrontWheelDrive,33
006a04b0,cHandlingDataMgr::HasRearWheelDrive,33
006a04e0,DamageManager::ResetDamageStatusAndWheelDamage,18
006a0620,EventVehicleDamageCollision::Constructor,37
006a0670,EventVehicleDamageCollision::CloneEditable,96
006c2040,DamageManager::GetComponentGroup,154
006c20e0,DamageManager::ResetDamageStatus,24
006c2100,DamageManager::SetLightStatus,41
006c2130,DamageManager::GetLightStatus,21
006c2150,DamageManager::SetPanelStatus,42
006c2180,DamageManager::GetPanelStatus,22
006c21a0,DamageManager::SetWheelStatus,15
006c21b0,DamageManager::GetWheelStatus_Hooked,12
006c21c0,DamageManager::SetDoorStatus,24
006c21e0,DamageManager::SetDoorStatus_Component,59
006c2230,DamageManager::GetDoorStatus,29
006c2250,DamageManager::GetDoorStatus_Component,55
006c22a0,DamageManager::SetEngineStatus,24
006c22c0,DamageManager::GetEngineStatus,5
006c22d0,DamageManager::SetAeroplaneCompStatus,43
006c2300,DamageManager::GetAeroplaneCompStatus,24
006c2320,DamageManager::ProgressDoorDamage,116
006c23c0,DamageManager::ProgressPanelDamage,118
006c2440,DamageManager::ProgressWheelDamage,29
006c2460,DamageManager::ProgressAeroplaneDamage,65
006c24b0,DamageManager::ApplyDamage,249
006c25d0,DamageManager::FuckCarCompletely,201
006c26a0,DamageManager::GetCarNodeIndexFromPanel,49
006c26f0,DamageManager::GetCarNodeIndexFromDoor,55
006c2750,Buoyancy::CalcBuoyancyForce,190
006c2810,Buoyancy::FindWaterLevel,171
006c28c0,Buoyancy::FindWaterLevelNorm,174
006c2970,Buoyancy::SimpleSumBuoyancyData,516
006c2b90,Buoyancy::PreCalcSetup,983
006c3030,Buoyancy::ProcessBuoyancyBoat,1018
006c34e0,Buoyancy::AddSplashParticles,6
006c3b00,Buoyancy::SimpleCalcBuoyancy,992
006c3ef0,Buoyancy::ProcessBuoyancy,567
006d0450,cTransmission::InitGearRatios,3
006d0460,cTransmission::InitGearRatios,208
006d0530,cTransmission::CalculateGearForSimpleCar,90
006d05e0,cTransmission::CalculateDriveAcceleration,983
006d0b10,RideAnimData::CRideAnimData,25
006d5e20,AutoPilot::CAutoPilot,227
006e3b00,VehicleAnimGroupData::GetGroup,268
006e3c80,VehicleAnimGroupData::ComputeCriticalBlendTime,67
006e3d10,VehicleAnimGroupData::ComputeAnimDoorOffsets,245
006e3e60,WaterCreature_c::Exit,66
006e3f90,WaterCreatureManager_c::Init,50
006e3fd0,WaterCreatureManager_c::Exit,100
006e4040,WaterCreatureManager_c::GetRandomWaterCreatureId,145
006e40e0,WaterCreatureManager_c::TryToFreeUpWaterCreatures,122
006e4160,WaterCreature_c::Init,938
006e4510,WaterCreatureManager_c::CanAddWaterCreatureAtPos,156
006e45b0,WaterCreatureManager_c::TryToExitGroup,191
006e4670,WaterCreature_c::Update,2201
006e4f10,WaterCreatureManager_c::Update,723
006e5280,WaterLevel::lerp,77
006e5810,WaterLevel::MarkQuadsAndPolysToBeRendered,440
006e59e0,WaterLevel::Shutdown,85
006e5a40,WaterLevel::AddWaterLevelVertex,366
006e6ca0,WaterLevel::BlockHit,103
006e6d10,WaterLevel::ScanThroughBlocks,392
006e6ef0,WaterLevel::CalculateWavesOnlyForCoordinate,89
006e7210,WaterLevel::CWaterLevel::CalculateWavesOnlyForCoordinate2,42
006e73a0,WaterLevel::SplitWaterRectangleAlongXLine,706
006e7760,WaterLevel::RenderWaterFog,953
006e7b30,WaterLevel (thunk),519
006e7d40,WaterLevel::AddWaterLevelTriangle,427
006e7ef0,WaterLevel::AddWaterLevelQuad,751
006e81e0,WaterLevel::AddWaveToResult,874
006e8580,WaterLevel::GetWaterLevelNoWaves,481
006e8ed0,WaterLevel::RenderFlatWaterTriangle_OneLayer,762
006e9940,WaterLevel::RenderFlatWaterRectangle_OneLayer,831
006e9c80,WaterLevel::SetCameraRange,239
006e9d70,WaterLevel::FindNearestWaterAndItsFlow,5
006ea260,WaterLevel::RenderWakeSegment,1592
006ea960,WaterLevel (thunk),132
006ea9f0,WaterLevel::SetUpWaterFog,5
006eae80,WaterLevel::WaterLevelInitialise,2048
006eb690,WaterLevel::GetWaterLevel,125
006eb710,WaterLevel::PreRenderWater,241
006eb810,WaterLevel (thunk),1707
006ebec0,WaterLevel::RenderFlatWaterRectangle,5
006ec5d0,WaterLevel::RenderWaterRectangle,2351
006ecf00,WaterLevel::SplitWaterTriangleAlongXLine,10
006ed9a0,WaterLevel::RenderBoatWakes,1002
006eddc0,WaterLevel (thunk),704
006ee080,WaterLevel::RenderFlatWaterTriangle,439
006ee240,WaterLevel::RenderWaterTriangle,12
006ee5a0,WaterLevel::SplitWaterTriangleAlongYLine,4268
006ef650,WaterLevel::RenderWater,43
006f2d30,SpecialPlateHandler::Find,81
006f2d90,SpecialPlateHandler::Add,59
006f2e30,CarGenerator::SwitchOff,7
006f2e50,CarGenerator::Setup,231
006f2f40,CarGenerator::CheckIfWithinRangeOfAnyPlayers,593
006f31a0,TheCarGenerators::CreateCarGenerator,15
006f3240,TheCarGenerators::RemoveCarGenerators,45
006f3270,TheCarGenerators::Init,67
006f32c0,CarGenerator::SwitchOn,18
006f32e0,CarGenerator::CheckForBlockage,484
006f34d0,CarGenerator::DoInternalProcessing,2443
006f3e90,CarGenerator::Process,166
006f3f40,TheCarGenerators::Process,126
006f3fc0,Cranes::InitCranes,1
006f3fe0,Cranes::UpdateCranes,1
006f3ff0,Cranes::IsThisCarBeingCarriedByAnyCrane,3
006f4000,Cranes::IsThisCarBeingTargettedByAnyCrane,3
006f4040,Door::Process,7
006f4540,Door::ProcessImpact,557
006f4790,Door::Open,74
006f47e0,Door::GetAngleOpenRatio,28
006f4800,Door::IsClosed,21
006f4820,Door::IsFullyOpen,34
006f4920,BouncingPanel::SetPanel,8
006f49a0,BouncingPanel::ProcessPanel,1274
006f4fd0,cHandlingDataMgr::GetHandlingId,52
006f5080,cHandlingDataMgr::ConvertDataToGameUnits,437
006f5290,cHandlingDataMgr::ConvertBikeDataToGameUnits,61
006f52d0,cHandlingDataMgr::GetFlyingPointer,37
006f5300,cHandlingDataMgr::GetBoatPointer,37
006f5440,TrainNode::CTrainNode::GetPosn,70
006f5f80,TrainNode::CTrainNode::GetLightingFromCollision,161
006f9de0,PlantSurfPropMgr::GetSurfProperties,5
006faa70,Coronas::Init,135
006fab00,Coronas::Shutdown,40
006fabf0,RegisteredCorona::Update,506
006fadf0,Coronas::Update,207
006faec0,Coronas::Render,1894
006fb630,Coronas::RenderReflections,993
006fbaa0,Coronas::RenderSunReflection,1750
006fc180,Coronas::RegisterCorona,831
006fc4d0,Coronas::UpdateCoronaCoors,5
006fc580,Coronas::RegisterCorona,21
006fc5a0,Coronas::DoSunAndMoon,504
006fd500,CustomCarPlateMgr::Initialise,161
006fd5b0,CustomCarPlateMgr::GeneratePlateText,350
006fd720,CustomCarPlateMgr::Shutdown,123
006fd7c0,CustomCarPlateMgr::GetCharacterPositionInCharSet,829
006fdd70,CustomCarPlateMgr::RenderLicenseplateTextToRaster,207
006fde50,CustomCarPlateMgr::SetupMaterialPlatebackTexture,69
006fdea0,CustomCarPlateMgr::CreatePlateTexture,173
006fdfc0,CustomCarPlateMgr::AtomicUpgradeSetCarplateTextureCB,27
006fdfe0,CustomCarPlateMgr::SetupClumpAfterVehicleUpgrade,49
006fe020,CustomCarPlateMgr::SetupMaterialPlateTexture,62
006fe060,CustomCarPlateMgr::MaterialSetCarplateTextureCB,111
006fe0f0,CustomCarPlateMgr::SetupClump,48
006fe120,CustomRoadsignMgr::Initialise,83
006fe180,CustomRoadsignMgr::Shutdown,94
006fe260,CustomRoadsignMgr::RoadsignGetLineAndRow,1939
006feb70,CustomRoadsignMgr::RoadsignGenerateTextRaster,290
006feca0,CustomRoadsignMgr::CreateRoadsignTexture,185
006feda0,CustomRoadsignMgr::CreateRoadsignAtomicA,1268
006ff2d0,CustomRoadsignMgr::CreateRoadsignAtomic,124
006ff350,CustomRoadsignMgr::RenderRoadsignAtomic,191
006ff410,Draw::SetFOV,9
006ff420,Draw::CalculateAspectRatio,57
006ffb40,PointLights::CPointLights::Init,97
006ffbb0,PointLights::CPointLights::GenerateLightsAffectingObject,691
006fffe0,PointLights::CPointLights::RemoveLightsAffectingObject,5
006ffff0,PointLights::CPointLights::ProcessVerticalLineUsingCache,233
007000e0,PointLights::CPointLights::AddLight,483
007002d0,PointLights::CPointLights::RenderFogEffect,2317
00700be0,PostEffects::SetSpeedFXManualSpeedCurrentFrame,66
00700cc0,PostEffects::ImmediateModeRenderStatesStore,5
00700d70,PostEffects::ImmediateModeRenderStatesSet,133
00700e00,PostEffects::ImmediateModeRenderStatesReStore,180
00700ec0,PostEffects::DrawQuad,203
007010c0,PostEffects::Close,43
007010f0,PostEffects::ScriptResetForEffects,35
00701120,PostEffects::ScriptNightVisionSwitch,29
00701140,PostEffects::ScriptInfraredVisionSwitch,29
00701160,PostEffects::ScriptHeatHazeFXSwitch,10
00701170,PostEffects::ScriptDarknessFilterSwitch,61
007011c0,PostEffects::NightVision,277
007012e0,PostEffects::NightVisionSetLights,24
00701320,PostEffects::InfraredVisionStoreAndSetLightsForHeatObjects,228
00701410,PostEffects::InfraredVisionRestoreLightsForHeatObjects,24
00701430,PostEffects::InfraredVisionSetLightsForDefaultObjects,24
00701450,PostEffects::HeatHazeFXInit,582
00701780,PostEffects::HeatHazeFX,2287
00702080,PostEffects::Radiosity,3700
00702f00,PostEffects::DarknessFilter,62
00702f40,PostEffects::CCTV,29
007030a0,PostEffects::SpeedFX,1030
007034b0,PostEffects::FilterFX_StoreAndSetDayNightBalance,5
007034d0,PostEffects::FilterFX_RestoreDayNightBalance,20
007034f0,PostEffects::IsVisionFXActive,33
00703520,PostEffects::SetFilterMainColour,295
00703650,PostEffects::ColourFilter,367
007037c0,PostEffects::Grain,500
007039c0,PostEffects::UnderWaterRipple,739
00703cc0,PostEffects::ImmediateModeFilterStuffInitialize,701
00703f80,PostEffects::InfraredVision,461
00704150,PostEffects::Fog,627
007043d0,PostEffects::SetupBackBufferVertex,604
00704630,PostEffects::Initialise,103
007046a0,PostEffects::Update,48
007046d0,PostEffects::DoScreenModeDependentInitializations,10
007046e0,PostEffects::Render,3338
00705400,ShadowCamera::Destroy,113
007054c0,ShadowCamera::SetFrustum,87
00705520,ShadowCamera::SetLight,112
00705590,ShadowCamera::SetCenter,136
00705620,ShadowCamera::atomicQuickRender,60
00705660,ShadowCamera::InvertRaster,272
00705790,ShadowCamera::DrawOutlineBorder,355
00705900,RealTimeShadow::SetLightProperties,144
00705990,RealTimeShadow::Destroy,30
007059f0,RealTimeShadow::GetShadowRwTexture,15
00705a00,RealTimeShadow::DrawBorderAroundTexture,23
00705a20,ShadowCamera::Im2DRenderQuad,271
00705b30,RealTimeShadowManager::ReturnRealTimeShadow,30
00705b60,ShadowCamera::Create,136
00705bf0,ShadowCamera::Update,129
00705c80,ShadowCamera::Update,156
00705d20,ShadowCamera::MakeGradientRaster,454
00706070,ShadowCamera::RasterResample,243
00706170,ShadowCamera::RasterBlur,443
00706330,ShadowCamera::DrawBlurryRaster2,224
00706440,RealTimeShadow::Destructor,25
00706460,RealTimeShadow::Create,187
00706600,RealTimeShadow::Update,194
007067c0,RealTimeShadowManager::Init,137
00706870,RealTimeShadowManager::ReInit,248
00706970,RealTimeShadowManager::GetRealTimeShadow,238
00706a60,RealTimeShadowManager::Exit,76
00706ab0,RealTimeShadowManager::Update,222
00706ba0,RealTimeShadowManager::DoShadowThisFrame,99
00706cd0,Shadows::Init,510
00706ed0,Shadows::Shutdown,144
00706f60,Shadows::AddPermanentShadow,1060
00707390,Shadows::StoreShadowToBeRendered,8
00707460,Shadows::SetRenderModeForShadowType,106
007074f0,Shadows::RemoveOilInArea,87
00707550,Shadows::GunShotSetsOilOnFire,281
00707670,Shadows::Free,60
007076c0,Shadows::CalcPedShadowValues,175
00707770,Shadows::TidyUpShadows,19
007077a0,RenderBuffer::StopStoring,82
00707800,RenderBuffer::RenderStuffInBuffer,73
00707850,Shadows::AffectColourWithLighting,214
00707930,Shadows::StoreShadowToBeRendered,493
00707b40,Shadows::StoreShadowForPedObject,338
00707ca0,Shadows::StoreRealTimeShadow,667
00707f40,Shadows::UpdateStaticShadows,96
00707fa0,Shadows::RenderExtraPlayerShadows,739
00708290,RenderBuffer::StartStoring,105
00708300,Shadows::RenderStaticShadows,914
007086b0,Shadows::CastShadowEntityXY,5665
00709cf0,Shadows::ShadowRenderTriangleCB,837
0070a040,Shadows::CastShadowEntityXYZ,1059
0070a470,Shadows::CShadows::CastPlayerShadowSectorList,433
0070a630,Shadows::CShadows::CastShadowSectorList,423
0070a7e0,Shadows::CShadows::CastRealTimeShadowSectorList,364
0070a960,Shadows::RenderStoredShadows,3507
0070b730,Shadows::GeneratePolysForStaticShadow,715
0070ba00,Shadows::StoreStaticShadow,5
0070bda0,Shadows::StoreShadowForVehicle,1721
0070c500,Shadows::StoreCarLightShadow,591
0070c750,Shadows::StoreShadowForPole,24
0070c950,Shadows::UpdatePermanentShadows,853
0070ccb0,Shadows::RenderIndicatorShadow,281
0070ce30,Sprite::CalcScreenCoors,228
0070cf20,Sprite::FlushSpriteBuffer,142
0070cfb0,Sprite::InitSpriteBuffer,5
0070d000,Sprite::RenderOneXLUSprite,787
0070d320,Sprite::RenderOneXLUSprite_Triangle,355
0070d490,Sprite::RenderOneXLUSprite_Rotate_Aspect,917
0070e1c0,Sprite::Set4Vertices2D,265
0070e4a0,Sprite::RenderBufferedOneXLUSprite,725
0070e780,Sprite::RenderBufferedOneXLUSprite_Rotate_Aspect,809
0070eab0,Sprite::RenderBufferedOneXLUSprite_Rotate_Dimension,811
0070f440,Sprite::RenderBufferedOneXLUSprite2D,8
0070f9b0,common::GraphicsHighQuality,38
0070f9e0,StencilShadows::Init,131
0070fae0,StencilShadows::RenderForVehicle,2083
00710310,StencilShadows::RenderForObject,2004
00710b50,StencilShadows::RenderBuffer,71
00710bc0,StencilShadows::UpdateHierarchy,86
00710cc0,StencilShadows::sub_710CC0,141
00710d50,StencilShadows::Render,1034
00711310,StencilShadowObject::Destroy,121
00711390,StencilShadows::Shutdown,29
007113b0,StencilShadows::RenderStencilShadows,809
00711760,StencilShadows::RegisterStencilShadows,1571
00711d90,StencilShadows::Process,218
00711ec0,Birds::Init,34
00711ef0,Birds::CreateNumberOfBirds,1040
00712300,Birds::Shutdown,34
00712330,Birds::Update,1242
00712810,Birds::Render,1544
00712e40,Birds::HandleGunShot,20
00712fa0,Clouds::Shutdown,69
00712ff0,Clouds::Update,104
00713060,Clouds::SetUpOneSkyPoly,352
007131c0,Clouds::VolumetricCloudsInit,1015
007135f0,Clouds::VolumetricClouds_Delete,50
00713630,Clouds::VolumetricCloudsGetMaxDistance,43
00713660,Clouds::MovingFogInit,98
00713760,Clouds::MovingFog_Create,367
007138d0,Clouds::Init,123
00713950,Clouds::Render,3313
00714650,Clouds::RenderSkyPolys,3677
007154b0,Clouds::RenderBottomFromHeight,2702
00715f40,Clouds::VolumetricClouds_Create,1063
00716380,Clouds::VolumetricCloudsRender,1910
00716c90,Clouds::MovingFogRender,1433
007170e0,Credits::Start,18
00717100,Credits::Stop,8
00717150,MovingThings::Render,1
00717180,PlaneTrail::Render,322
007172d0,PlaneTrail::RegisterPoint,7
007173a0,PlaneTrails::Render,281
007174f0,PlaneTrails::Update,747
00717820,PlaneBanners::CPlaneBanners::Init,1
00717860,Escalator::SwitchOff,130
007178f0,MovingThings::Render_BeforeClouds,5
00717970,Escalator::AddThisOne,685
00717c20,MovingThings::Shutdown,33
00717c50,Escalators::Init,59
00717c90,Escalators::AddOne,74
00717d00,MovingThings::Init,42
00717d30,Escalator::Update,2128
00718580,Escalators::Update,46
007185b0,MovingThings::Update,10
00718600,common::AsciiToGxtChar,38
00718630,GxtChar::GxtCharStrcat,48
00718660,GxtChar::GxtCharStrcpy,35
00718710,common::MakeUpperCase,39
00718770,Font::GetLetterIdPropValue,74
007187c0,Font::LoadFontValues,491
007189b0,Font::Shutdown,86
00718a10,Font::PrintChar,1078
00718e50,Font::Set,117
00718f00,Font::ParseToken,61
007192c0,Font::FindSubFontCharacter,151
00719380,Font::SetScale,20
007193a0,Font::SetScaleForCurrentLanguage,66
00719400,Font::SetSlantRefPoint,20
00719420,Font::SetSlant,10
00719430,Font::SetColor,85
00719490,Font::SetFontStyle,57
007194d0,Font::SetWrapx,10
007194e0,Font::SetCentreSize,10
007194f0,Font::SetRightJustifyWrap,10
00719500,Font::SetAlphaFade,10
00719510,Font::SetDropColor,86
00719570,Font::SetDropShadowPosition,22
00719590,Font::SetEdge,22
007195b0,Font::SetProportional,10
007195c0,Font::SetBackground,20
007195e0,Font::SetBackgroundColor,30
00719600,Font::SetJustify,10
00719610,Font::SetOrientation,58
00719670,Font (thunk),220
